tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,fBodyGyro-min()-X,fBodyGyro-min()-Y,fBodyGyro-min()-Z,fBodyGyro-meanFreq()-X,fBodyGyro-meanFreq()-Y,fBodyGyro-meanFreq()-Z,"angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",Activity
0.27771111,-0.008931504,-0.081181352,-0.74209257,-0.89291387,-0.79172365,0.22980235,-0.55890601,-0.026827856,-0.64409123,0.33851074,0.069627037,2
0.22622757,-0.053718943,-0.11252061,-0.8770008,-0.89549466,-0.78087279,-0.056067139,-0.61128762,0.24881802,-0.6951592,0.3046152,0.059935331,2
0.25960382,-0.018097161,-0.11447381,-0.96671236,-0.93398729,-0.99816165,-0.1964226,-0.58845621,-0.077275176,-0.66946551,0.32223489,0.062046429,2
0.34402821,-0.035875128,-0.094238465,-0.92731145,-0.72918263,-0.97546658,-0.44776357,-0.52039639,-0.34080828,-0.66297323,0.3267754,0.062107659,2
0.37052032,-0.008881052,-0.15190137,-0.96237539,-0.83022694,-0.95336596,-0.39153953,-0.43137567,-0.33398593,-0.66245366,0.32884307,0.051988307,2
0.2732136,-0.012546631,-0.12786494,-0.90846535,-0.55241379,-0.75980214,-0.25480462,-0.3734914,-0.12279478,-0.67139987,0.32196274,0.056063969,2
0.23124563,-0.007222504,-0.034995546,-0.97271485,-0.68416363,-0.86700182,-0.43365301,-0.21392246,-0.20799593,-0.67401303,0.31895999,0.062474717,2
0.25025528,0.007723447,-0.058462756,-0.82799002,-0.91200662,-0.97553487,-0.28070757,-0.61481721,-0.018778622,-0.67132627,0.32217212,0.055110737,2
0.23033751,-0.021806697,-0.11877561,-0.98640628,-0.94573083,-0.92017836,-0.11614716,-0.58093038,-0.064262783,-0.67025574,0.32338923,0.052108254,2
0.22969556,-0.05216571,-0.11179085,-0.68359892,-0.82796769,-0.75699174,0.10751963,-0.61171514,0.08310959,-0.66780836,0.32367924,0.060558758,2
0.26076161,-0.035370696,-0.13730782,-0.99283272,-0.93778109,-0.88614094,-0.24939892,-0.25379628,-0.074027066,-0.68758294,0.31384947,0.01011299,5
0.28981703,-0.010751748,-0.11994169,-0.99784872,-0.97839608,-0.97415159,-0.42668641,-0.28642067,-0.22263577,-0.6766057,0.32153802,0.014515193,5
0.28451133,-0.008544813,-0.089976474,-0.98616,-0.99134633,-0.98508573,0.21696806,-0.28628682,-0.21195047,-0.68048708,0.31888283,0.017799085,5
0.2852744,-0.004513206,-0.1137861,-0.98273734,-0.99734039,-0.98738253,-0.19092672,-0.17462166,-0.27639461,-0.68619309,0.31490527,0.013691468,5
0.27239664,-0.023659196,-0.11324183,-0.99851436,-0.99613162,-0.99054878,-0.6353306,-0.09878839,-0.4747475,-0.69201661,0.31090508,0.014964118,5
0.26580577,-0.032762393,-0.11731189,-0.97954861,-0.98923077,-0.97816877,0.019333156,0.097696961,0.21508894,-0.68794328,0.31373338,0.01680354,5
0.278426,-0.017091944,-0.12529627,-0.99964725,-0.97580056,-0.99013908,-0.21821128,0.22073626,0.26716949,-0.67958604,0.31949771,0.01961812,5
0.27942505,-0.014947411,-0.1101951,-0.99812551,-0.99678659,-0.99635984,-0.2909533,-0.076093302,0.1634323,-0.6790157,0.31982772,0.023479353,5
0.27526076,-0.016105674,-0.10343073,-0.99875045,-0.99735953,-0.99304157,-0.049387128,0.32971786,0.25424918,-0.68062271,0.31871103,0.023753058,5
0.27687455,-0.018606634,-0.112972,-0.99920939,-0.99522797,-0.99618419,-0.18756742,0.31723605,0.22803263,-0.68100363,0.31847137,0.022789621,5
0.2792417,-0.017290162,-0.11394039,-0.99868641,-0.99884906,-0.99568647,-0.12947982,0.13329151,0.36773955,-0.68043619,0.3188366,0.023873965,5
0.27884783,-0.01531619,-0.10701234,-0.99826815,-0.99607364,-0.99967384,0.024848767,0.043850808,0.025366142,-0.68098471,0.31841571,0.025274454,5
0.27368218,-0.019975668,-0.10754792,-0.98610422,-0.99713843,-0.98996717,-0.31886521,-0.19242317,0.018029904,-0.6817239,0.31791099,0.025098201,5
0.27394901,-0.021795449,-0.11743596,-0.97947706,-0.96868011,-0.99238571,-0.18029334,0.53100749,0.13608236,-0.67929492,0.3195845,0.025221043,5
0.32236308,0.034225504,-0.05735073,-0.99775299,-0.90808808,-0.91219576,-0.50349713,-0.047682414,0.010638886,-0.65124697,0.33663542,0.052067472,5
0.2745262,-0.025134082,-0.12251223,-0.98845794,-0.98822719,-0.99857637,-0.024354811,0.008910442,-0.022914023,-0.68506822,0.31444188,0.041623348,5
0.27380646,-0.019735938,-0.11988703,-0.99596508,-0.98972954,-0.97343478,-0.22478713,-0.24463669,0.010968889,-0.68125025,0.31683141,0.043941874,5
0.27664268,-0.016755348,-0.099381423,-0.99726608,-0.9933291,-0.98831649,-0.2231744,-0.19337489,0.2312362,-0.67884758,0.31814719,0.046814074,5
0.27436388,-0.023361777,-0.11033551,-0.99834441,-0.99816627,-0.99974361,-0.18492166,-0.34955354,0.15737067,-0.67854439,0.31858003,0.045039815,5
0.27475366,-0.020102285,-0.12120311,-0.99831287,-0.99799777,-0.9946657,-0.20224901,-0.12448351,0.066984973,-0.67475318,0.3211037,0.045940993,5
0.27872042,-0.014508176,-0.11530914,-0.99857228,-0.99903752,-0.99055052,-0.32532337,-0.088784833,0.30395396,-0.67271545,0.32210519,0.049120769,5
0.27938002,-0.01543831,-0.11126972,-0.99962312,-0.99514946,-0.99996196,-0.28589815,0.1116586,0.11008776,-0.6738962,0.32102549,0.050938882,5
0.27734354,-0.01565033,-0.10844766,-0.99769432,-0.99984589,-0.99870637,-0.11218183,0.13113305,0.19767233,-0.67461259,0.32039249,0.051842136,5
0.27796276,-0.015040946,-0.10639918,-0.99789164,-0.99895712,-0.99846313,-0.23317261,-0.061734764,0.006605714,-0.67548134,0.31978158,0.051877598,5
0.27997806,-0.015505193,-0.10621291,-0.9976599,-0.99913169,-0.9963364,-0.26067812,-0.066446932,0.082240182,-0.6771266,0.31874423,0.051146057,5
0.27970111,-0.015808416,-0.10892197,-0.99458804,-0.99744498,-0.99510218,0.10253068,-0.054496639,0.15570862,-0.67817866,0.31805261,0.050865197,5
0.26297624,-0.000287371,-0.17609097,-0.99398675,-0.940062,-0.98200998,0.065983974,-0.073225705,-0.21334338,-0.49836738,-0.13014451,-0.24711421,4
0.29811757,-0.035646628,-0.11592994,-0.99450458,-0.98604624,-0.89357858,-0.13065615,-0.066597214,-0.080449419,-0.49840221,-0.14479274,-0.23258583,4
0.27727452,-0.011693149,-0.10258892,-0.99643723,-0.99005724,-0.92420451,0.16987941,-0.10501779,0.017378251,-0.51262349,-0.13508295,-0.22913879,4
0.27866687,-0.017999434,-0.11006327,-0.99846542,-0.9896935,-0.97482982,0.19645356,0.23773098,-0.0382062,-0.50918519,-0.13689363,-0.23053226,4
0.27873199,-0.018106346,-0.10781649,-0.99986105,-0.99951164,-0.99256747,0.44910662,0.11933487,0.077986833,-0.50961215,-0.13694797,-0.23007489,4
0.27559191,-0.013962574,-0.10788811,-0.99944064,-0.99274851,-0.99903659,0.36934348,0.43176993,0.13278614,-0.50987777,-0.13670326,-0.23007427,4
0.27832678,-0.01757272,-0.10987181,-0.99853027,-0.99505496,-0.99828369,0.46435293,0.66216441,0.11836409,-0.50864437,-0.13767151,-0.23024794,4
0.27839415,-0.018437222,-0.1116638,-0.99980735,-0.99377041,-0.9977019,0.48858827,0.5383357,0.30922639,-0.5093005,-0.13755096,-0.22975252,4
0.27750957,-0.016333594,-0.10989482,-0.99860252,-0.99950111,-0.99479463,0.55211311,0.32331888,0.44861232,-0.51060024,-0.13724409,-0.22883996,4
0.27798405,-0.017867041,-0.10694863,-0.99987668,-0.99542134,-0.99859945,0.46258291,0.50907492,0.23414425,-0.51071551,-0.13747018,-0.22849892,4
0.27564442,-0.015470231,-0.10820759,-0.99997289,-0.99658064,-0.99793939,0.2884425,0.23538274,0.0550362,-0.51046111,-0.13740687,-0.22880441,4
0.39365355,-0.023633221,-0.12592376,-0.99610352,-0.9934067,-0.73968283,-0.49903092,-0.053494637,-0.036048381,0.319305,-0.58771761,-0.35850989,6
0.31932383,-0.024865202,-0.099798821,-0.96611973,-0.97618606,-0.82979173,-0.035309691,0.002479401,-0.023046258,0.2893005,-0.58428327,-0.3488254,6
0.27903686,-0.016669682,-0.10935435,-0.98026015,-0.99603742,-0.95843345,-0.026519856,-0.10039986,-0.15691473,0.27854931,-0.57777093,-0.35110356,6
0.2816654,-0.017570074,-0.11073427,-0.99579796,-0.99474065,-0.98927986,0.083397295,-0.068002286,0.1790837,0.27813235,-0.57805995,-0.35056627,6
0.27714164,-0.01806797,-0.11041766,-0.99983698,-0.9930473,-0.99456435,0.26257418,-0.090285163,0.1632048,0.27705205,-0.5781225,-0.34996235,6
0.27890115,-0.017814424,-0.10698796,-0.99942213,-0.98821613,-0.99516658,0.25781184,0.062783992,0.62537793,0.2767261,-0.57817875,-0.34973662,6
0.27972834,-0.01600381,-0.1073364,-0.99816436,-0.99614997,-0.99858597,0.31149996,-0.12822413,-0.036947511,0.27641877,-0.57772171,-0.35011159,6
0.27603949,-0.017357172,-0.10897656,-0.99900811,-0.99989306,-0.9975541,0.64606762,-0.30089058,0.28760202,0.27630488,-0.57760254,-0.35019265,6
0.27831632,-0.018048727,-0.10840311,-0.99836025,-0.99868049,-0.99687232,0.47171277,-0.2231769,0.25540742,0.27664001,-0.57782385,-0.35010314,6
0.27575263,-0.016788627,-0.10562315,-0.99979127,-0.99890103,-0.99502504,0.37834759,-0.15601073,0.25929137,0.27650352,-0.57768574,-0.35019491,6
0.27885089,-0.016544181,-0.10901088,-0.99842731,-0.99640177,-0.99567077,0.44423621,-0.091602334,0.36518879,0.27682914,-0.57746589,-0.35060889,6
0.28202074,-0.017589649,-0.10793379,-0.99933741,-0.99812882,-0.99904312,0.39648138,-0.029012912,0.11959938,0.27645911,-0.5774644,-0.35042803,6
0.31076307,0.018053586,-0.20554844,-0.86710276,-0.99707311,-0.95424658,0.29467398,-0.30559443,-0.54756049,-0.73369356,0.034761896,-0.16400404,4
0.2645391,-0.019722322,-0.071903067,-0.94454446,-0.99753999,-0.76357828,0.000185302,-0.018610036,0.046812314,-0.76153551,0.018601993,-0.1347856,4
0.26963511,-0.008931439,-0.089394709,-0.95114715,-0.99116627,-0.86176885,-0.015064842,-0.22976476,-0.061597545,-0.74944192,0.017871488,-0.14409832,4
0.27259354,-0.00576265,-0.10852663,-0.98214875,-0.99656463,-0.96149152,0.059515793,0.015055264,0.005401278,-0.7404593,0.014641909,-0.14953969,4
0.27682826,-0.016123297,-0.11023355,-0.99896791,-0.98892684,-0.99341387,0.1883069,0.39483716,-0.1780478,-0.73730326,0.010155365,-0.14958441,4
0.2761599,-0.01332633,-0.10596005,-0.99684926,-0.99931687,-0.99749035,0.52269434,0.26308348,0.11131587,-0.73720647,0.009432525,-0.14924849,4
0.27575308,-0.010254163,-0.10953993,-0.99934636,-0.99652419,-0.99778094,0.26860952,0.11563637,-0.18651924,-0.7353437,0.007622338,-0.14970865,4
0.27790646,-0.017143471,-0.10985922,-0.99771303,-0.99742634,-0.99413311,0.14115143,0.012554173,-0.25387143,-0.73410939,0.005038982,-0.1491778,4
0.27554943,-0.014115159,-0.10899857,-0.99972511,-0.99731658,-0.99922391,0.24699213,0.026283204,-0.078776132,-0.73441166,0.004690275,-0.14871851,4
0.27778196,-0.015873588,-0.11050438,-0.9997403,-0.99418973,-0.99412247,0.24457992,-0.018857989,-0.039964164,-0.73353702,0.003606374,-0.14877367,4
0.27725766,-0.014249297,-0.11220537,-0.99887411,-0.99629222,-0.99727073,0.27457748,-0.033849356,0.071754981,-0.73394659,0.003016715,-0.14807169,4
0.27426151,-0.012264695,-0.10949351,-0.98197481,-0.86620066,-0.92992394,0.15546708,0.37132236,0.44973892,-0.73401796,0.001671735,-0.14716862,4
-0.066238871,0.07922905,-1,-0.82813387,-0.78882678,-0.76800186,-0.38621771,0.09549298,-0.14285546,0.26954478,-0.75428494,-0.097477218,6
-0.083287063,0.010297707,-0.51608391,-0.70577739,-0.81524749,-0.90259649,0.14216485,0.66378501,-0.13435853,0.36427666,-0.8048647,0.14403351,6
0.2591151,-0.017985103,-0.12024506,-0.77906832,-0.99036317,-0.99102525,0.12168224,-0.38738167,-0.14916419,0.45077589,-0.77169117,0.23656311,6
0.29230775,-0.00692865,-0.029339182,-0.99040144,-0.98653919,-0.95940605,-0.78702419,-0.58410024,-0.17226152,0.45779998,-0.77716051,0.2327786,6
0.32588645,0.000816899,0.016658077,-0.80626051,-0.97420421,-0.97584742,-0.030701469,-0.19589065,-0.25718385,0.45167239,-0.79860273,0.20589471,6
0.30005315,-0.018087248,-0.10818389,-0.9407728,-0.99842952,-0.99257696,0.20290781,0.30711011,0.18509446,0.44189198,-0.81776067,0.17855129,6
0.28809417,-0.022759306,-0.13505802,-0.99802357,-0.99930045,-0.99477462,-0.52470035,0.24864173,0.002199634,0.43649308,-0.81477122,0.17958361,6
0.27676588,-0.018060289,-0.12013176,-0.99894562,-0.99687704,-0.99600739,-0.58234296,0.16115332,0.22313686,0.43354061,-0.80710001,0.18765472,6
0.24389788,-0.027628987,-0.18227212,-0.99556592,-0.9984875,-0.98746179,-0.79127465,-0.41652742,-0.55173166,0.43380479,-0.80351655,0.19219988,6
0.18047854,-0.042535659,-0.28056106,-0.97788935,-0.99475139,-0.9923211,-0.43806217,-0.41390998,-0.6243862,0.44449034,-0.78632161,0.21739001,6
0.20896421,-0.022742569,-0.16644945,-0.97322491,-0.99794599,-0.9563956,0.046186949,-0.25347912,0.35036873,0.46914411,-0.75058451,0.26579492,6
0.25012584,-0.02268563,-0.064799659,-0.95263544,-0.93435826,-0.93801831,-0.12286297,-0.14497867,-0.029979108,-0.68104788,0.30010432,0.10723582,1
0.27324282,0.006064919,-0.088320786,-0.87414424,-0.95836722,-0.94485618,-0.04178388,-0.20931892,-0.10534203,-0.6821054,0.30193551,0.10084302,1
0.34625374,-0.018934595,-0.071284752,-0.96960209,-0.68511553,-0.95393229,0.032999943,-0.081121809,0.024003631,-0.68813867,0.29744498,0.10094458,1
0.32599307,-0.016638474,-0.05512912,-0.84120131,-0.7653095,-0.85133981,0.093144183,0.072799923,-0.069256877,-0.68890993,0.29838515,0.097085004,1
0.27052,-0.016289773,-0.10293667,-0.98516731,-0.68998816,-0.85249065,-0.060622801,-0.12838376,0.037730975,-0.69728658,0.29474984,0.090308611,1
0.22667958,-0.036078863,-0.13872566,-0.72473642,-0.85466795,-0.7995321,0.15745139,-0.11513094,-0.14935377,-0.70441377,0.28952798,0.090365284,1
0.23948442,-0.017132916,-0.12317001,-0.94490629,-0.95337957,-0.89581034,-0.031721269,-0.13551739,-0.16726275,-0.69789993,0.2925417,0.095092656,1
0.29542323,0.003096214,-0.12756327,-0.93333382,-0.682827,-0.76067379,-0.013093251,-0.086092146,-0.10117206,-0.695827,0.29368831,0.096077859,1
0.28051914,-0.018843872,-0.21913175,-0.88504793,-0.84965018,-0.82510724,0.078379434,-0.20791838,0.15157025,-0.70754928,0.2919864,0.075838924,1
0.34708066,-0.037003662,-0.1313715,-0.97880401,-0.75818674,-0.67988784,-0.076112835,-0.044479227,0.11080601,-0.68889282,0.29827941,0.097394985,1
0.28375642,-0.025635447,-0.12219085,-0.76955299,-0.48859751,-0.85971538,0.21827857,-0.066739047,-0.1125142,-0.69141602,0.29712772,0.095548635,1
0.23285893,0.006093286,-0.10962065,-0.90111789,-0.953733,-0.7715333,0.057035233,-0.043112006,0.025867816,-0.69729805,0.29294262,0.095200917,1
0.27194632,0.003877277,-0.053688526,-0.89682267,-0.720595,-0.82332295,-0.023566098,-0.041734585,-0.10746312,-0.6965466,0.29132821,0.10068126,1
0.34859482,-0.009291388,-0.048420161,-0.87245949,-0.30737533,-0.89153327,0.097454682,0.032862196,-0.12019212,-0.70112185,0.28980506,0.096039994,1
0.32551283,-0.030425049,-0.090442602,-0.96828948,-0.85922059,-0.96288904,0.071343692,-0.10665438,-0.11874843,-0.71032462,0.28582479,0.088662201,1
0.21453672,-0.032810366,-0.1237505,-0.96625763,-0.49365357,-0.91738553,-0.020646563,0.024715122,-0.023883286,-0.7146679,0.28335895,0.086692123,1
0.22009445,-0.021543101,-0.15073743,-0.92406137,-0.7131623,-0.91776144,-0.048097893,-0.024544989,-0.01684757,-0.709921,0.28610361,0.088706845,1
0.28384717,-0.003052899,-0.12795043,-0.9634214,-0.90666917,-0.54272274,-0.009410978,-0.037218963,0.018670008,-0.70012483,0.29125043,0.094190456,1
0.27305549,-0.018221127,-0.12811291,-0.97413034,-0.6701106,-0.79317466,0.09670962,-0.10367767,0.051785747,-0.69948474,0.2911716,0.095626185,1
0.29286452,-0.040265291,-0.15077284,-0.90143673,0.27958383,-0.90969231,0.11736835,0.21721477,0.047909222,-0.6974121,0.29216597,0.096995131,1
0.28562929,-0.033009184,-0.12127097,-0.98408537,-0.79162055,-0.88503388,-0.061132451,-0.06923195,0.075229221,-0.68901749,0.29722651,0.099864376,1
0.15618659,-0.049614593,-0.11290104,-0.84312477,-0.58070888,-0.95888818,-0.19788519,0.068321482,-0.15162639,-0.65582461,0.31252256,0.12172669,1
0.29644415,0.014086002,-0.010259465,-0.89865206,-0.62899149,-0.99687023,-0.33690782,-0.2443774,-0.14861103,-0.63506427,0.32473847,0.12900605,1
0.39824941,0.027317684,-0.062956416,-0.98265932,-0.82640649,-0.66912249,-0.053452959,-0.16943292,0.18996828,-0.65664237,0.31701024,0.1100954,1
0.32858963,-0.023303338,-0.081835606,-0.90073118,-0.61103311,-0.89979848,0.12067657,-0.048526232,-0.018985477,-0.6734661,0.30544386,0.10793844,1
0.24003888,-0.017441822,-0.085922906,-0.94358569,-0.59113472,-0.87057461,-0.039331346,-0.062112618,0.032959442,-0.68128968,0.30093534,0.10482437,1
0.2784596,-0.023397895,-0.13045484,-0.83557454,-0.73914443,-0.9776509,0.21956315,-0.073600962,-0.098149397,-0.69657221,0.29248229,0.097766573,1
0.26682128,-0.018607495,-0.1298046,-0.9470819,-0.92186749,-0.92276516,-0.005426462,-0.19373446,-0.11910485,-0.69427241,0.29440179,0.097192155,1
0.28656754,0.020619282,-0.092535898,-0.9285645,-0.96515103,-0.79660302,0.050068183,-0.21546099,-0.054516877,-0.68783042,0.29989827,0.095159817,1
0.30583985,-0.002192325,-0.12497137,-0.90308336,-0.70140306,-0.87986756,-0.059176882,-0.1067051,-0.12473523,-0.70086848,0.29253422,0.089193684,1
0.31035963,-0.054635143,-0.13912115,-0.95755171,-0.82126801,-0.97102465,-0.068902095,-0.19010245,-0.17809346,-0.71175472,0.28502367,0.087985486,1
0.28772456,-0.038921811,-0.12101893,-0.95100897,-0.89923431,-0.70854294,0.00451776,-0.1426542,0.062777922,-0.70570209,0.28920797,0.08863768,1
0.22003494,-0.007873185,-0.10586088,-0.80471313,-0.86696931,-0.85757848,0.09267892,-0.15089163,-0.18277406,-0.69742212,0.29447907,0.090791941,1
0.23398475,0.007757024,-0.087513687,-0.94552897,-0.44218411,-0.86432831,-0.10398271,0.055181841,-0.089195284,-0.69912393,0.29200229,0.094145351,1
0.24898582,-0.053664698,-0.25543912,-0.88682317,-0.72124862,-0.92734393,-0.17694725,-0.18145037,-0.14964419,-0.70296573,0.29596576,0.073314688,1
0.22251789,-0.015582132,-0.10349692,-0.96136871,-0.77216074,-0.83928704,-0.003927633,-0.15428161,-0.085973223,-0.68005353,0.30348717,0.1007373,1
0.22247974,-0.006202518,-0.079425955,-0.93895439,-0.88489068,-0.90585123,0.15646009,-0.20104089,-0.17077754,-0.68396674,0.30057561,0.10081377,1
0.28111697,0.00737028,-0.12225809,-0.93120531,-0.78746279,-0.91470749,-0.040850608,-0.016839241,-0.13730538,-0.69484445,0.29560984,0.092871573,1
0.28618516,0.000786222,-0.14347148,-0.95849443,-0.76117254,-0.7388424,-0.080536428,-0.050907895,-0.037141305,-0.70106323,0.29111539,0.092717237,1
0.29672786,-0.007955929,-0.12024131,-0.90882294,-0.60390602,-0.80068102,0.1999156,0.05169768,0.085972178,-0.70069939,0.28921606,0.098310467,1
0.29668098,-0.04271512,-0.10477623,-0.80868845,-0.7591653,-0.75747968,0.094600269,0.062775614,-0.078973807,-0.69838453,0.29130532,0.097360584,1
0.27330795,-0.042960517,-0.11741912,-0.89267181,-0.63142992,-0.85178531,0.10356161,0.23627492,-0.15294643,-0.70130477,0.29220391,0.089228959,1
0.23887121,0.007640259,-0.1059361,-0.93083294,-0.84298504,-0.49553967,0.035715101,0.008750411,0.2010154,-0.70104058,0.29336025,0.086438045,1
0.2408087,-0.000508884,-0.095617951,-0.9537224,-0.78383282,-0.97001084,0.067869757,0.025363404,-0.10151773,-0.70145388,0.29109603,0.091996964,1
0.36562924,-0.020382593,-0.089326453,-0.8496327,-0.98665928,-0.65757884,0.054428193,-0.00855005,0.044489212,-0.69569585,0.29222853,0.10002005,1
0.33117237,-0.028691115,-0.10839138,-0.95225268,-0.63955954,-0.9248851,0.016989193,0.049689228,-0.000660474,-0.69227102,0.29312532,0.10399146,1
0.1902231,-0.038897051,-0.09869604,-0.88394699,-0.75495379,-0.97532854,-0.016823521,-0.034136404,-0.050945266,-0.69615684,0.29016264,0.10414549,1
0.23003885,-0.022024777,-0.097875785,-0.94199591,-0.77950664,-0.89711101,-0.00437408,-0.050093365,-0.018541984,-0.69305193,0.29364589,0.10134793,1
0.3444907,0.021733464,-0.20394047,-0.80918932,-0.9814282,-0.82276265,0.32020624,-0.054888038,-0.1689,-0.72783973,0.27777637,0.074652363,3
0.20714979,-0.003435103,-0.14330782,-0.95171796,-0.69631047,-0.89719789,0.057004223,0.20507632,-0.31551185,-0.74214702,0.26172929,0.090251249,3
0.1686636,0.052146924,-0.082792774,-0.93251618,-0.82967464,-0.76187545,-0.12568836,0.28742742,-0.19793369,-0.6910334,0.3013814,0.084022249,3
0.41024452,-0.007976828,-0.1694751,-0.93677101,-0.85655326,-0.99743302,-0.21377506,0.37089668,-0.2791334,-0.73108043,0.27250901,0.083506299,3
0.41043867,-0.064726783,-0.12377204,-0.95950342,-0.6913704,-0.95219671,-0.23938459,0.14739952,-0.18364274,-0.73473816,0.26437019,0.096975044,3
0.26097364,0.005191211,-0.14623831,-0.8762978,-0.84039559,-0.73523364,-0.037788905,0.12339912,-0.063620977,-0.72241008,0.27582246,0.091632527,3
0.19239073,0.015226187,-0.16339996,-0.96801141,-0.92394418,-0.84115756,-0.18233948,-0.008127772,-0.12281781,-0.73458338,0.2672046,0.090627843,3
0.16085356,-0.067771871,-0.048164595,-0.96640235,-0.98400522,-0.8736072,-0.03800125,-0.47073706,0.04532354,-0.6565092,0.31064417,0.12458672,2
0.19737448,-0.023080695,-0.10202009,-0.77625611,-0.85570768,-0.98825371,0.082668881,-0.38398266,-0.041142064,-0.63083735,0.33629362,0.10924634,2
0.28930934,-0.039572283,-0.12029202,-0.94062979,-0.89095724,-0.75425692,-0.24298069,-0.62130966,-0.33600133,-0.61392535,0.35030952,0.10440598,2
0.30968525,-0.026232277,-0.062244884,-0.99382387,-0.7908918,-0.94102641,-0.68489068,-0.61639837,-0.46909675,-0.61412029,0.35075038,0.10268569,2
0.24748304,0.000565479,-0.07518192,-0.86934362,-0.96126135,-0.92951557,-0.14811511,-0.50591799,-0.22364552,-0.62507136,0.34582419,0.093474319,2
0.24404031,-0.030303589,-0.11363494,-0.98758261,-0.97158695,-0.87540044,-0.42891696,-0.533868,-0.061292409,-0.62602824,0.34702908,0.086966541,2
0.29942617,-0.010201837,-0.11816594,-0.89632,-0.8769316,-0.90113412,-0.11305625,-0.46712882,-0.054620695,-0.6120765,0.3573398,0.085468048,2
